id_port_1,H3_int_8
HONG KONG,613633267224018943
HONG KONG,613633267419054079
YANTIAN,613634971803844607
YANTIAN,613634971816427519
HUIZHOU,613635018496933887
SHAN T OU,613634158584922111
CHAOZHOU,613634319878979583
CHAOZHOU,613634319256125439
DONGSHAN,613644424804564991
XIAMEN,613644401140301823
ZHANGZHOU,613644072122318847
ZHANGZHOU,613644072124415999
QUANZHOU,613644093771218943
XIUYU,613644464614801407
XIUYU,613644464606412799
CHI-LUNG,613820084835581951
CHI-LUNG,613820084900593663
SU-AO,613820050893176831
HUA-LIEN KANG,613820217627246591
HUA-LIEN KANG,613820217618857983
KAO-HSIUNG,613821133493370879
TAN-SHUI,613820007251443711
TAN-SHUI,613820007308066815
PENG-HU KANG,613821439459459071
PENG-HU KANG,613821439398641663
MAILIAO,613820152005263359
MAILIAO,613820152013651967
MAILIAO,613820152032526335
TAI-CHUNG KANG,613820382597611519
TAI-CHUNG KANG,613820383094636543
BASCO,613819742005755903
BASCO,613819742001561599
BASCO,613819742007853055
CLAVERIA,614344195223584767
CLAVERIA,614344195234070527
PORT SAN VICENTE,614344232223637503
APARRI,614344226045427711
APARRI,614344226240462847
HONDAGUA,614341820150710271
HONDAGUA,614341820228304895
HONDAGUA,614341820148613119
JOSE PANGANIBAN,614341704807350271
JOSE PANGANIBAN,614341704796864511
VIRAC,614326125966917631
TABACO,614326114206089215
LEGAZPI PORT,614326084596400127
LEGAZPI PORT,614326084657217535
SORSOGON,614326108029976575
SORSOGON,614326108011102207
SANTA CRUZ (MARINDUQUE ISL),614341833094332415
BATANGAS CITY,614343157559066623
BATANGAS CITY,614343157498249215
BATANGAS CITY,614343157596815359
NASUGBU,614341344713768959
NASUGBU,614341364431192063
MANILA,614342141384065023
MANILA,614342141344219135
MARIVELES,614341338585890815
MARIVELES,614341378500984831
SUBIC BAY,614341373040001023
MASINLOC,614341175284858879
MASINLOC,614341175282761727
SAN FERNANDO HARBOR,614341518848688127
SAN FERNANDO HARBOR,614341518846590975
CALAPAN,614343123765559295
CALAPAN,614343123675381759
PORT ROMBLON,614342857328689151
PORT ROMBLON,614342857309814783
MASBATE,614325771487412223
LAOANG,614325849451134975
LAOANG,614325849438552063
LAOANG,614325849446940671
PORT BORONGAN,614326701561741311
GUIUAN,614326725362319359
CATBALOGAN,614325830572572671
TACLOBAN,614326718135533567
TACLOBAN,614326718133436415
TANAUAN,614326719481905151
MAASIN,614323896256036863
BAYBAY,614323915713413119
ORMOC,614325971180322815
ISABEL,614325966317027327
ISABEL,614325966321221631
ISABEL,614325966308638719
PALOMPON,614325970530205695
TAGBILARAN,614323995992391679
TAGBILARAN,614323996002877439
TUBIGAN,614323840301924351
CEBU,614323814035095551
TOLEDO,614323866681999359
TOLEDO,614323866644250623
SAN CARLOS,614325901018005503
BAIS,614326929647992831
BAIS,614326929652187135
DUMAGUETE,614323984388849663
LAZI,614323947768381439
PULUPANDAN,614326942430134271
PORT CAPIZ,614326177248575487
JORDAN,614327185905287167
ILOILO,614327185622171647
ILOILO,614327185930452991
PUERTO PRINCESA,614321902856437759
SURIGAO CITY,614323660565512191
SURIGAO CITY,614323660575997951
MASAO,614323623137640447
MASAO,614323623135543295
NASIPIT PORT,614323781105614847
NASIPIT PORT,614323781078351871
HINATUAN,614324514198650879
MANGAGOY,614324518009176063
MATI,614325228748668927
MATI,614325228757057535
DAVAO,614325224579530751
GINGOOG,614323781680234495
GENERAL SANTOS,614325608203157503
POLLOC (COTABATO),614324748207259647
PAGADIAN,614325009711628287
MARGOSATUBIG,614325010154127359
SANTA CLARA,614324918860906495
ZAMBOANGA,614325093056643071
ZAMBOANGA,614325092995825663
JIMENEZ,614323724289572863
JIMENEZ,614323724270698495
PORT OZAMIS,614323725906477055
ILIGAN,614323673005817855
CAGAYAN DE ORO,614323718916669439
BUGO,614323799745101823
VILLANUEVA,614323716670619647
VILLANUEVA,614323716679008255
BUTUAN CITY,614323788953157631
BUTUAN CITY,614323789018169343
BASILIAN CITY (ISABELA),614325047810588671
PORT HOLLAND,614325050180370431
JOLO,614319919873392639
JOLO,614334915116269567
SIASI,614334819398057983
FUZHOU,613645492695334911
WENZHOU,613645328490430463
WENZHOU,613645328479944703
WENZHOU,613645328488333311
HAIMEN,613812439204495359
HAIMEN,613812439143677951
NINGBO,613812550995279871
NINGBO,613812550986891263
ZHEN HAI,613812659904577535
ZHEN HAI,613812659908771839
ZHEN HAI,613812659961200639
ZHOUSHAN,613812612265672703
ZHOUSHAN,613812612343267327
ZHAPU,613344679682899967
ZHAPU,613344679684997119
SHANGHAI,613344508270084095
SHANGHAI,613344512378404863
SHANGHAI,613344508307832831
CHANGSHU,613344783905062911
CHANGSHU,613344783902965759
CHANGSHU,613344783942811647
TAICANG,613344463655272447
JIANGYIN,613344726204022783
JIANGYIN,613344726231285759
CHANGZHOU,613344696925683711
CHANGZHOU,613344696936169471
CHANGZHOU,613344696934072319
GAOGANG,613344747871797247
GAOGANG,613344731448999935
YANGZHOU,613343983057240063
YANGZHOU,613344753125163007
YANGZHOU,613344753116774399
ZHANGJIANGANG,613344703458312191
NANTONG,613344784922181631
NANTONG,613344784932667391
NANTONG,613344784930570239
ZHENJIANG,613344753334878207
ZHENJIANG,613344753316003839
ZHENJIANG,613344753343266815
NANJING,613343945870540799
WU HU,613344128654114815
ANKINGCHENG,613643929893470207
ANKINGCHENG,613643929889275903
HANKOW,613626891112284159
HANKOW,613626891108089855
WANXIAN,613617256617738239
WANXIAN,613617256609349631
CHUNG CHING,613617197601783807
LANSHAN,613643110196445183
LANSHAN,613643110209028095
LIANYUNGANG,613343089678876671
LIANYUNGANG,613343089670488063
RIZHAO,613345177290932223
QINGDAO GANG,613345048582422527
QINGDAO GANG,613345048578228223
QINGDAO GANG,613345047863099391
WEIHAI,613335154976358399
WEIHAI,613335155037175807
WEIHAI,613335155041370111
YANTAI,613335145440608255
YANTAI,613335145444802559
YANTAI,613335145497231359
PENGLAI,613335120490790911
LONGKOU GANG,613335080535851007
LONGKOU GANG,613335080483422207
DAGU TANGGU,613361279953797119
DAGU TANGGU,613361279945408511
TIANJIN XIN GANG,613361273475694591
TIANJIN XIN GANG,613361273532317695
TANGSHAN (JINGTANG),613337417040003071
TANGSHAN (JINGTANG),613337417046294527
TANGSHAN (JINGTANG),613337417044197375
QINHUANGDAO,613337294987853823
QINHUANGDAO,613337294996242431
SUIZHANG GANG,613337347223715839
SUIZHANG GANG,613337347215327231
SUIZHANG GANG,613337347213230079
HULUDAO GANG,613337625878593535
HULUDAO GANG,613337625859719167
HULUDAO GANG,613337625851330559
JINZHOU WAN,613337630699945983
JINZHOU WAN,613337630704140287
JINZHOU WAN,613337630639128575
YINGKOU,613336354142552063
YINGKOU,613336354138357759
YINGKOU,613336354136260607
BAYUQUAN,613334288391208959
BAYUQUAN,613334288397500415
BAYUQUAN,613334288395403263
DANDONG,613337136478814207
LUSHUN,613334419215745023
LUSHUN,613334419211550719
LUSHUN,613334419276562431
DALIAN,613334399221497855
DALIAN,613334399231983615
NAMPO,613336809125969919
NAMPO,613336809073541119
NAMPO,613336809130164223
KYOMIP'O,613336793963560959
HAEJU HANG,613349647760490495
HAEJU HANG,613349647747907583
HAEJU HANG,613349647758393343
HAEJU HANG,613349647756296191
INCHON,613349417268805631
INCHON,613349413412143103
INCHON,613349413416337407
DAESAN HANG,613349385773776895
DAESAN HANG,613349385771679743
DAESAN HANG,613349385777971199
PYEONGTAEK HANG,613349395099811839
PYEONGTAEK HANG,613349395101908991
KUNSAN,613347480152571903
KUNSAN,613347480154669055
KUNSAN,613347480148377599
MOKPO,613347598964621311
MOKPO,613347598968815615
MOKPO,613347598970912767
CHEJU HANG,613348391478362111
YOSU,613347349917335551
YOSU,613347349879586815
GWANGYANG HANG,613347196361768959
GWANGYANG HANG,613347196370157567
MASAN,613347254614360063
MASAN,613347254618554367
CHINAE,613347258376650751
PUSAN,613347265238532095
PUSAN,613347265234337791
PUSAN,613347265173520383
ULSAN,613347249528766463
ULSAN,613347249535057919
POHANG,613350080419725311
POHANG,613350080736395263
MUKHO,613349953833533439
MUKHO,613349953837727743
MUKHO,613349953831436287
TONGHAE,613349955060367359
TONGHAE,613349955062464511
TONGHAE,613349922032320511
SOKCH'O HANG,613350237167157247
WONSAN,613357643643224063
WONSAN,613357643647418367
HUNGNAM,613357650582700031
CH'AHO,613357994291232767
CH'AHO,613357994263969791
KIMCH'AEK,613356981159198719
KIMCH'AEK,613356184832835583
KIMCH'AEK,613356981098381311
CH'ONGJIN,613356074048684031
CH'ONGJIN,613356074486988799
NAJIN,613356354549055487
NAJIN,613356354293202943
SENBONG,613356351170543615
SENBONG,613356351197806591
SENBONG,613356351189417983
POS'YET,613359128175181823
ZARUBINO,613359127164354559
ZARUBINO,613359127160160255
VLADIVOSTOK,613358990627176447
BUKHTA GAYDAMAK,613359111196639231
VOSTOCHNYY,613359093809151999
NAKHODKA,613359108566810623
NAKHODKA,613359108562616319
SOVETSKAYA GAVAN,612856412709584895
SOVETSKAYA GAVAN,612856412690710527
BUKHTA VANINO,612856661075296255
DE KASTRI,612855601032069119
NIKOLAYEVSK NA AMUR,612857482806558719
NIKOLAYEVSK NA AMUR,612857482886250495
OKHA,612906698346070015
VITAZ MARINE TERMINAL,612855512559517695
VITAZ MARINE TERMINAL,612855484216508415
PORONAYSK,613309319772897279
KORSAKOV,613308175656943615
KORSAKOV,613308175652749311
NEVELSK,613308260448993279
NEVELSK,613308260430118911
KHOLMSK,613308150130409471
UGLEGORSK,612856448591855615
SHAKHTERSK,612856492816596991
LESOGORSK,612856325228986367
LESOGORSK,612856325231083519
MYS ROGATYY OKTYABRSKIY,612855328083542015
MYS ROGATYY OKTYABRSKIY,612855328089833471
ALEKSANDROVSK -SAKHALINSKIY,612855326623924223
ALEKSANDROVSK -SAKHALINSKIY,612855326634409983
ALEKSANDROVSK -SAKHALINSKIY,612855326632312831
LAZAREV,612855430141444095
MOSKAL VO,612857551335194623
SHAKOTAN,613309891613818879
SHAKOTAN,613309891674636287
SHAKOTAN,613309891609624575
MOMBETSU KO,613310459069595647
MOMBETSU KO,613310459050721279
ABASHIRI KO,613310697792602111
ABASHIRI KO,613310697784213503
NEMURO KO,613310648782159871
HANASAKI KO,613310648996069375
HANASAKI KO,613310648998166527
HANASAKI KO,613310648991875071
KUSHIRO KO,613300106797514751
TOMAKOMAI KO,613300686391607295
MURORAN KO,613300528782245887
TOKACHI,613300897377681407
MORI,613300539282685951
HAKODATE KO,613300509836574719
HAKODATE KO,613300509844963327
HAKODATE KO,613300509817700351
ESASI KO,613300518009176063
ESASI KO,613300517948358655
OTARU KO,613300675803086847
ISIKARI WAN,613300662708469759
ISHIKARI BAY NEW PORT,613300663664771071
ISHIKARI BAY NEW PORT,613300663603953663
RUMOI KO,613315564567265279
RUMOI KO,613315558311460863
WAKKANAI,613315597257670655
WAKKANAI,613315597880524799
AOMORI KO,613299484333441023
AOMORI KO,613299484337635327
NOSHIRO KO,613299368144928767
NOSHIRO KO,613299368142831615
NOSHIRO KO,613299368153317375
HACHINOHE KO,613299772828155903
MIYAKO,613298885797871615
KAMAISHI KO,613298867835764735
KAMAISHI KO,613298867774947327
KAMAISHI KO,613298867770753023
OFUNATO,613299672909348863
OFUNATO,613299672913543167
KESENNUMA KO,613299671797858303
KESENNUMA KO,613299671806246911
ONAGAWA,613299653718310911
ONAGAWA,613299653709922303
ONAGAWA,613299653737185279
ISHINOMAKI KO,613299654861258751
ISHINOMAKI KO,613301688341626879
ISHINOMAKI KO,613301688333238271
SENDAI-SHIOGAMA,613301762287206399
SOMA,613301749983215615
ONAHAMA KO,613301659361083391
HITACHI,613301641765978111
KASHIMA KO,613322621404053503
KASHIMA KO,613322621399859199
CHOSHI,613301926490013695
CHOSHI,613301926527762431
TATEYAMA KO,613322459992555519
TATEYAMA KO,613322459996749823
KISARAZU KO,613322615997595647
CHIBA KO,613322616498814975
KATSUNAN KO,613322612778467327
FUNABASHI,613322611964772351
FUNABASHI,613322612025589759
TOKYO KO,613322613407612927
TOKYO KO,613322613506179071
TOKYO KO,613322613497790463
KAWASAKI KO,613322611121717247
KAWASAKI KO,613322611182534655
KAWASAKI KO,613322611186728959
YOKOHAMA KO,613322691727851519
YOKOSUKA KO,613322457394184191
YOKOSUKA KO,613322458077855743
YOKOSUKA KO,613322458017038335
URAGA KO,613322461785620479
TAGONOURA KO,613322684375236607
ATSUMI,613305427773358079
ATSUMI,613305427777552383
SHIMODA KO,613322521290211327
OMAEZAKI KO,613322507107172351
OMAEZAKI KO,613322507102978047
SHIMIZU KO,613322526730223615
MIKAWA,613305691685257215
KINUURA KO,613305423899918335
KINUURA KO,613305423895724031
GAMAGORI KO,613305444766580735
NAGOYA KO,613305393870798847
YOKKAICHI,613305388871188479
MATSUSAKA,613305434622656511
MATSUSAKA,613305430552084479
TOBA,613305426827542527
OWASE KO,613305745869373439
TANABE KO,613816454350897151
YURA,613816494989508607
WAKAYAMA-SHIMOTSU KO,613816493120946175
SAKAI-SENBOKU,613305501184163839
OSAKA,613305456883924991
OSAKA,613305456982491135
OSAKA,613305456892313599
AMAGASAKI,613305471261999103
AMAGASAKI,613305471299747839
AMAGASAKI,613305471243124735
KOBE,613305464941182975
HIROHATA,613306232658198527
HIROHATA,613306232668684287
SHIKAMA,613306232769347583
SHIKAMA,613306232731598847
HIMEJI,613306232742084607
HIGASHI-HARIMA/KAKOGAWA,613306229661368319
HIGASHI-HARIMA/KAKOGAWA,613306229657174015
HIGASHI-HARIMA/KAKOGAWA,613306229596356607
AIOI,613306244035248127
O0KIHAMA,613306244687462399
O0KIHAMA,613306244697948159
O0KIHAMA,613306244689559551
UNO KO,613306304275939327
UNO KO,613306223558655999
UNO KO,613306304772964351
HIBI KO,613306304762478591
HIBI KO,613306304754089983
HIBI KO,613306304749895679
MIZUSHIMA KO,613306300377333759
MIZUSHIMA KO,613306300312322047
FUKUYAMA,613306313239166975
FUKUYAMA,613306313251749887
HABU KO,613306291311345663
ONOMICHI-ITOZAKI,613306307207757823
ONOMICHI-ITOZAKI,613306307209854975
KURE,613815951831334911
MITSUKOJIMA,613815939607035903
MITSUKOJIMA,613815939596550143
HIROSHIMA,613306054251380735
KANOKAWA KO,613815939474915327
KANOKAWA KO,613815939447652351
KANOKAWA KO,613815939456040959
IWAKUNI KO,613815938852061183
IWAKUNI KO,613815938843672575
NAMIKATA,613815948454920191
KUDAMATSU,613815960559681535
KUDAMATSU,613815960339480575
TOKUYAMA,613347952422813695
UBE KO,613815871128731647
UBE KO,613815871137120255
HIKARI,613815959915855871
HIKARI,613815959972478975
SHIMONOSEKI,613815876757487615
SHIMONOSEKI,613815876761681919
SHIMONOSEKI,613815876705058815
HAGI KO,613347931128332287
HAGI KO,613347979222319103
HAMADA KO,613347815225032703
SAKAI KO,613306200523538431
SAKAI KO,613306183991689215
SAKAI KO,613306183993786367
SAKAIMINATO,613306184172044287
SAKAIMINATO,613306184184627199
MIYAZU,613306402957426687
MIYAZU,613306402955329535
MAIZURU KO,613305607759331327
MAIZURU KO,613305607767719935
MAIZURU KO,613306403597058047
UCHIURA,613305639757676543
FUKUI,613305616942759935
TSURUGA KO,613305645879263231
TSURUGA KO,613305645860388863
FUKUI KO,613305612467437567
KANAZAWA,613303518775738367
NANAO KO,613306570861707263
FUSHIKI-TOYAMA,613306604630048767
SHIMMINATO,613306604632145919
SHIMMINATO,613306605070450687
HIMEKAWA,613306613752659967
NAOETSU KO,613306491992014847
NAOETSU KO,613306492052832255
KASHIWAZAKI,613306492983967743
NIIGATA KO,613306663364984831
NIIGATA KO,613306663392247807
NIIGATA KO,613306663383859199
EASTERN PART OF NIIGATA-KO,613306926001815551
EASTERN PART OF NIIGATA-KO,613306926006009855
EASTERN PART OF NIIGATA-KO,613306925993426943
RYOTU KO,613306673305485311
SAKATA KO,613299714130968575
AKITA-FUNAKAWA KO,613299342886830079
AKITA-FUNAKAWA KO,613299343570501631
AKITA-FUNAKAWA KO,613299343073476607
MEGA,613306232568020991
MEGA,613306232565923839
HANNAN KO,613305502698307583
HANNAN KO,613305502710890495
TAKAMATSU,613306222075969535
TAKAMATSU,613306222071775231
TAKAMATSU,613306222078066687
KOMATSUSHIMA,613306247260667903
KOMATSUSHIMA,613306247516520447
KOMATSUSHIMA,613306247199850495
TACHIBANA,613816433503109119
TACHIBANA,613816433530372095
SHINGU,613816463718875135
KOCHI KO,613815672771706879
KOCHI KO,613815672782192639
SUSAKI KO,613815678815698943
UWAJIMA KO,613815687588085759
UWAJIMA KO,613815687592280063
YAWATAHAMA,613815936444530687
YAWATAHAMA,613815936631177215
YAWATAHAMA,613815936668925951
MATSUYAMA,613815905175994367
MATSUYAMA,613815917207355391
KIKUMA KO,613815950705164287
KIKUMA KO,613815950709358591
MUTUREZIMA KO,613815876656824319
MUTUREZIMA KO,613815876648435711
IMABARI KO,613306290329878527
TAKUMA,613306303525158911
TAKUMA,613306303535644671
TAKUMA,613306303527256063
TONDA,613347952261332991
ONODA,613815871296503807
ONODA,613815871302795263
NIIHAMA,613306293270085631
NIIHAMA,613306294022963199
NIIHAMA,613306294014574591
MISHIMA-KAWANOE KO,613306285984579583
MISHIMA-KAWANOE KO,613306285986676735
MARUGAME KO,613306301939711999
MARUGAME KO,613306301941809151
SAKAIDE KO,613306301834854399
YANAI,613815957185363967
TOBATA,613815876841373695
TOBATA,613815876902191103
TOBATA,613815876921065471
HIBIKINADA,613815876927356927
HIBIKINADA,613815876669407231
WAKAMATSU KO,613815876837179391
YAHATA,613347884733038591
YAHATA,613815876405166079
YAHATA,613815876367417343
KOKURA KO,613815876063330303
MOJI KO,613815870470225919
KANDA,613815872231833599
BEPPU,613815862425550847
OITA KO,613815601149771775
SAGANOSEKI KO,613815595198054399
SAGANOSEKI KO,613815595206443007
TSUKUMI KO,613815565215072255
TSUKUMI KO,613815565219266559
SAIKI KO,613815561157083135
SAIKI KO,613815561152888831
HOSOSHIMA KO,613815733364719615
HOSOSHIMA KO,613815733383593983
HOSOSHIMA KO,613815733356331007
KAGOSHIMA KO,613817030004441087
SHIBUSHI WAN,613816766698618879
SHIBUSHI WAN,613816766717493247
KIIRE,613816785021435903
KIIRE,613816785029824511
MINAMATA KO,613817038923628543
MINAMATA KO,613817038929919999
YATSUSHIRO KO,613815990561538047
YATSUSHIRO KO,613815990557343743
YATSUSHIRO KO,613815990622355455
MISUMI KO,613815996131573759
MIIKE KO,613816013747650559
MIIKE KO,613816013743456255
MATSU-SHIMA,613349059880550399
AOKATA,613348848850436095
AOKATA,613348848852533247
NAGASAKI,613349069695221759
NAGASAKI,613349069011550207
SASEBO,613348904099905535
SASEBO,613348904156528639
IMARI,613348889338052607
IMARI,613348889346441215
IMARI,613348889436618751
KARATSU,613348890854293503
HAKATA,613348932623269887
HAKATA,613348932663115775
IZUHARA,613349167216984063
IZUHARA,613349167412019199
IZUHARA,613349167225372671
KIN WAN,613793988639457279
KIN WAN,613793988652040191
KIN WAN,613793988647845887
NISHIHARA,613793989304254463
NISHIHARA,613793989302157311
NAHA KO,613794037345812479
NAKAGUSUKU,613793982471733247
NAKAGUSUKU,613793982467538943
HIRARA KO,613820577024573439
ISHIGAKI,613820538892058623
ISHIGAKI,613820538944487423
SLAVYANKA,613359175648411647
SLAVYANKA,613359175652605951
SLAVYANKA,613359175705034751
OKHOTSK IY REYD,612846633230532607
BUKHTA NAGAYEVA (MAGADAN),612895556273963007
BUKHTA NAGAYEVA (MAGADAN),612895556276060159
PETROPAVLOVSK,612878098678939647
PETROPAVLOVSK,612878104498536447
PETROPAVLOVSK,612878104437719039
NIKOL SKOYE,612876661943173119
NIKOL SKOYE,612876661844606975
NIKOL SKOYE,612876661882355711
PORT BERINGOVSKY,612901385461039103
PORT BERINGOVSKY,612901385421193215
PROVIDENIYA,612728808755167231
PROVIDENIYA,612728808748875775
TIKSI,612586913353695231
TIKSI,612586913292877823
PEVEK,612576119933108223
PEVEK,612576119926816767
PORT DIKSON,612499893933572095
DUDINKA,612689340952215551
DUDINKA,612689340964798463
IGARKA,612668234463707135
IGARKA,612668234472095743
MEZEN,612794965195489279
ARKHANGELS'K,612794159280947199
ARKHANGELS'K,612794159276752895
SEVERODVINSK,612794150193987583
RABOCHEOSTROVSK,612796336208609279
RABOCHEOSTROVSK,612796336204414975
KANDALAKSHA,612795676178251775
